"","X","nuvirdi","teg_eign","ibm2","fjbilsk","fjherb","fjstof","matssvaedi","nafn_baer"
"18447",18447,25272,"Raðhús",100,0,3,1,8010,"Selfoss"
"18448",18448,44080,"Einbýlishús",195.9,0,3,1,8055,"Árnessvæði"
"18449",18449,17979,"Íbúðareign",69.3,0,2,1,8010,"Selfoss"
"18450",18450,22489,"Íbúðareign",99.4,0,2,1,6010,"Akureyri: Naustahverfi"
"18451",18451,21954,"Íbúðareign",128.2,0,3,2,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"18452",18452,29848,"Íbúðareign",90.7,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"18453",18453,28879,"Íbúðareign",79,0,2,1,270,"Norðlingaholt"
"18454",18454,26885,"Einbýlishús",130.7,0,3,1,3000,"Akranes"
"18455",18455,14588,"Íbúðareign",81.2,0,2,1,2050,"Keflavík"
"18456",18456,27042,"Parhús",113.6,0,2,1,2040,"Njarðvík"
"18457",18457,83739,"Einbýlishús",222.4,0,4,2,500,"Garðabær"
"18458",18458,27986,"Íbúðareign",133.3,0,4,2,200,"Árbær"
"18459",18459,22600,"Íbúðareign",92.2,0,3,1,161,"Fell"
"18460",18460,18998,"Íbúðareign",44.8,0,1,1,90,"Holt/Tún"
"18461",18461,31859,"Íbúðareign",93.3,0,3,1,90,"Holt/Tún"
"18462",18462,22997,"Íbúðareign",92.1,0,3,1,200,"Árbær"
"18463",18463,20654,"Íbúðareign",76.9,0,2,1,170,"Neðra-Breiðholt"
"18464",18464,49864,"Einbýlishús",142.7,0,5,3,281,"Réttarholt"
"18465",18465,6196,"Íbúðareign",111.4,0,3,1,4160,"Flateyri"
"18466",18466,26979,"Íbúðareign",112.6,0,3,1,600,"Hafnarfjörður"
"18467",18467,35000,"Íbúðareign",101.9,0,3,1,340,"Kópavogur: Lindir, Salir"
"18468",18468,38252,"Íbúðareign",111.1,0,3,2,80,"Hlíðar"
"18469",18469,13116,"Einbýlishús",133.3,0,3,1,4120,"Hnífsdalur"
"18470",18470,6123,"Íbúðareign",99.4,0,2,2,6110,"Siglufjörður"
"18471",18471,13500,"Íbúðareign",87.2,0,2,1,8200,"Vestmannaeyjar"
"18472",18472,31493,"Einbýlishús",128.3,0,3,2,8200,"Vestmannaeyjar"
"18473",18473,22459,"Íbúðareign",82.5,0,2,1,600,"Hafnarfjörður"
"18474",18474,39360,"Íbúðareign",82.5,0,2,1,100,"Laugarneshverfi/Vogar"
"18475",18475,24476,"Íbúðareign",96.4,1,3,1,150,"Seljahverfi"
"18476",18476,46425,"Íbúðareign",136.8,1,3,1,320,"Kópavogur: Austurbær"
"18477",18477,20771,"Íbúðareign",69,1,0,0,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"18478",18478,16000,"Íbúðareign",62.6,0,1,1,330,"Kópavogur: Hjallar, Smárar"
"18479",18479,55450,"Parhús",180,0,4,2,330,"Kópavogur: Hjallar, Smárar"
"18480",18480,31050,"Íbúðareign",89.9,0,1,1,330,"Kópavogur: Hjallar, Smárar"
"18481",18481,18459,"Íbúðareign",38,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"18482",18482,32861,"Íbúðareign",114.8,0,3,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"18483",18483,56981,"Einbýlishús",150.9,0,5,1,320,"Kópavogur: Austurbær"
"18484",18484,29795,"Íbúðareign",108.1,0,5,1,320,"Kópavogur: Austurbær"
"18485",18485,13288,"Einbýlishús",117.7,0,2,2,6210,"Húsavík"
"18486",18486,24786,"Íbúðareign",88.5,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"18487",18487,87347,"Einbýlishús",191.4,0,6,3,11,"Vesturbær: Vestan Bræðraborgarstígs"
"18488",18488,12000,"Íbúðareign",70.5,0,2,1,3000,"Akranes"
"18489",18489,30500,"Einbýlishús",143,0,4,2,3000,"Akranes"
"18490",18490,21851,"Íbúðareign",102.1,0,3,1,6080,"Akureyri: Giljahverfi"
"18491",18491,26500,"Raðhús",126.7,0,3,1,8010,"Selfoss"
"18492",18492,39317,"Íbúðareign",128.6,0,3,1,284,"Bústaðahverfi"
"18493",18493,20285,"Íbúðareign",117,0,2,1,3000,"Akranes"
"18494",18494,20896,"Íbúðareign",90.8,0,2,1,290,"Kjalarnes"
"18495",18495,22493,"Íbúðareign",59,0,1,1,91,"Háaleiti/Skeifa"
"18496",18496,27263,"Íbúðareign",96.3,1,3,1,91,"Háaleiti/Skeifa"
"18497",18497,53463,"Íbúðareign",137.3,0,2,2,72,"Hagar/Melar vestan Hofsvallagötu"
"18498",18498,26992,"Íbúðareign",76.2,1,2,1,180,"Grafarholt"
"18499",18499,38486,"Íbúðareign",102.9,0,3,1,280,"Fossvogur"
"18500",18500,16000,"Íbúðareign",41.6,0,1,1,800,"Mosfellsbær"
"18501",18501,21492,"Íbúðareign",74.4,0,1,2,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"18502",18502,42670,"Íbúðareign",102.9,1,2,1,90,"Holt/Tún"
"18503",18503,20378,"Íbúðareign",56.9,0,2,1,680,"Hafnarfjörður - Börð"
"18504",18504,41972,"Einbýlishús",156.4,0,3,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"18505",18505,56833,"Parhús",192,0,3,2,820,"Mosfellsbær: Leirvogstunga"
"18506",18506,19677,"Íbúðareign",42.1,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"18507",18507,20983,"Íbúðareign",87.2,0,3,1,3000,"Akranes"
"18508",18508,9786,"Raðhús",51.8,0,1,1,7110,"Egilsstaðir"
"18509",18509,22000,"Parhús",128.2,0,4,1,7110,"Egilsstaðir"
"18510",18510,24523,"Parhús",115,0,3,1,8010,"Selfoss"
"18511",18511,20896,"Raðhús",108,0,2,1,8020,"Hveragerði"
"18512",18512,7981,"Einbýlishús",42.7,0,2,1,8120,"Stokkseyri"
"18513",18513,27767,"Raðhús",124.4,0,4,1,6030,"Akureyri: Efri brekka"
"18514",18514,27800,"Íbúðareign",90.6,0,2,2,280,"Fossvogur"
"18515",18515,27318,"Íbúðareign",82.8,0,2,2,100,"Laugarneshverfi/Vogar"
"18516",18516,22956,"Raðhús",88.5,0,2,1,6080,"Akureyri: Giljahverfi"
"18517",18517,54474,"Einbýlishús",233.1,0,4,3,120,"Grafarvogur: Hamrar, Foldir, Hús"
"18518",18518,15460,"Íbúðareign",67.2,0,2,1,170,"Neðra-Breiðholt"
"18519",18519,34986,"Íbúðareign",111.6,0,3,1,90,"Holt/Tún"
"18520",18520,29872,"Íbúðareign",103.5,0,3,1,100,"Laugarneshverfi/Vogar"
"18521",18521,16494,"Íbúðareign",106.1,0,3,1,2040,"Njarðvík"
"18522",18522,32166,"Íbúðareign",129.2,0,3,1,680,"Hafnarfjörður - Börð"
"18523",18523,84821,"Einbýlishús",205.4,0,5,3,11,"Vesturbær: Vestan Bræðraborgarstígs"
"18524",18524,40900,"Íbúðareign",118.5,0,3,1,80,"Hlíðar"
"18525",18525,11750,"Ósamþykkt íbúð",26.4,0,0,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"18526",18526,47631,"Raðhús",162.4,0,4,3,300,"Kópavogur: Vesturbær"
"18527",18527,12443,"Einbýlishús",130,0,5,1,7130,"Neskaupsstað"
"18528",18528,23985,"Íbúðareign",55.1,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"18529",18529,23989,"Íbúðareign",90.1,1,2,1,150,"Seljahverfi"
"18530",18530,22816,"Íbúðareign",52,0,1,2,11,"Vesturbær: Vestan Bræðraborgarstígs"
"18531",18531,32500,"Einbýlishús",71.9,0,3,1,100,"Laugarneshverfi/Vogar"
"18532",18532,56000,"Íbúðareign",115.7,0,3,2,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"18533",18533,19631,"Íbúðareign",44.1,0,2,1,100,"Laugarneshverfi/Vogar"
"18534",18534,26907,"Íbúðareign",94.5,1,2,1,2050,"Keflavík"
"18535",18535,44600,"Raðhús",185.1,0,4,2,220,"Selás"
"18536",18536,30600,"Íbúðareign",103.5,1,3,1,270,"Norðlingaholt"
"18537",18537,64850,"Einbýlishús",176.9,0,4,1,120,"Grafarvogur: Hamrar, Foldir, Hús"
"18538",18538,47700,"Íbúðareign",147.8,0,4,2,100,"Laugarneshverfi/Vogar"
"18539",18539,38000,"Íbúðareign",109,0,4,1,650,"Hafnarfjörður - Setberg"
"18540",18540,24068,"Íbúðareign",96.8,1,3,1,150,"Seljahverfi"
"18541",18541,31610,"Íbúðareign",108.2,1,3,1,270,"Norðlingaholt"
"18542",18542,26686,"Íbúðareign",100.8,1,3,1,630,"Hafnarfjörður - Vellir"
"18543",18543,19156,"Íbúðareign",55.1,0,2,1,600,"Hafnarfjörður"
"18544",18544,54876,"Einbýlishús",255.7,0,5,4,100,"Laugarneshverfi/Vogar"
"18545",18545,5500,"Einbýlishús",104,0,3,1,4040,"Bíldudalur"
"18546",18546,27924,"Íbúðareign",84.9,0,1,2,500,"Garðabær"
"18547",18547,19986,"Íbúðareign",83.2,0,3,2,600,"Hafnarfjörður"
"18548",18548,38772,"Íbúðareign",108.8,0,3,1,320,"Kópavogur: Austurbær"
"18549",18549,23493,"Íbúðareign",58.7,0,1,1,11,"Vesturbær: Vestan Bræðraborgarstígs"
"18550",18550,30384,"Íbúðareign",99.7,0,3,0,330,"Kópavogur: Hjallar, Smárar"
"18551",18551,23919,"Íbúðareign",70.9,0,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"18552",18552,45867,"Parhús",168.5,0,4,3,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"18553",18553,29505,"Einbýlishús",158.8,0,5,2,6030,"Akureyri: Efri brekka"
"18554",18554,34596,"Raðhús",116.3,0,3,1,200,"Árbær"
"18555",18555,88141,"Einbýlishús",189.5,0,3,2,400,"Seltjarnarnes"
"18556",18556,49729,"Íbúðareign",124.8,0,3,1,400,"Seltjarnarnes"
"18557",18557,23352,"Íbúðareign",53.8,1,1,1,72,"Hagar/Melar vestan Hofsvallagötu"
"18558",18558,21383,"Íbúðareign",54.2,0,1,1,90,"Holt/Tún"
"18559",18559,50769,"Raðhús",188.4,0,4,2,181,"Úlfarsárdalur"
"18560",18560,34565,"Íbúðareign",119.1,1,4,1,180,"Grafarholt"
"18561",18561,19000,"Íbúðareign",73.3,0,2,1,161,"Fell"
"18562",18562,18600,"Íbúðareign",72.2,0,2,1,161,"Fell"
"18563",18563,41597,"Íbúðareign",102.7,0,3,1,400,"Seltjarnarnes"
"18564",18564,25163,"Íbúðareign",69.8,0,1,1,100,"Laugarneshverfi/Vogar"
"18565",18565,24193,"Íbúðareign",67.8,0,1,2,72,"Hagar/Melar vestan Hofsvallagötu"
"18566",18566,23761,"Íbúðareign",47.7,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"18567",18567,22993,"Íbúðareign",91.1,1,2,1,3000,"Akranes"
"18568",18568,31000,"Íbúðareign",120,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"18569",18569,22593,"Íbúðareign",62.4,0,1,1,284,"Bústaðahverfi"
"18570",18570,23922,"Íbúðareign",53.3,0,1,1,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"18571",18571,35876,"Íbúðareign",74,0,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"18572",18572,49134,"Einbýlishús",138.6,0,4,2,800,"Mosfellsbær"
"18573",18573,18576,"Íbúðareign",76.1,0,2,1,160,"Hólar, Berg"
"18574",18574,36964,"Íbúðareign",93.7,0,3,2,20,"Miðbær: Frá Tjörn að Snorrabraut"
"18575",18575,32979,"Íbúðareign",114,0,2,1,351,"Kópavogur: Kórar"
"18576",18576,104907,"Einbýlishús",289.1,0,8,3,20,"Miðbær: Frá Tjörn að Snorrabraut"
"18577",18577,39103,"Íbúðareign",115.4,1,2,2,510,"Garðabær: Sjáland"
"18578",18578,37473,"Raðhús",141.9,0,4,1,600,"Hafnarfjörður"
"18579",18579,25686,"Íbúðareign",89,1,2,1,630,"Hafnarfjörður - Vellir"
"18580",18580,36881,"Einbýlishús",142.3,0,4,1,6040,"Akureyri: Glerárhverfi"
"18581",18581,20900,"Íbúðareign",117.9,0,2,1,6040,"Akureyri: Glerárhverfi"
"18582",18582,14700,"Einbýlishús",85,0,2,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"18583",18583,46678,"Parhús",127.3,0,2,1,6010,"Akureyri: Naustahverfi"
"18584",18584,42986,"Íbúðareign",127.5,1,2,2,85,"Kringlan"
"18585",18585,20321,"Íbúðareign",83.7,0,2,1,100,"Laugarneshverfi/Vogar"
"18586",18586,22410,"Íbúðareign",100,0,2,1,3000,"Akranes"
"18587",18587,22410,"Raðhús",123.6,0,4,1,3000,"Akranes"
"18588",18588,4971,"Íbúðareign",65.2,0,2,1,4100,"Ísafjörður: Eldri byggð"
"18589",18589,18300,"Einbýlishús",164.6,0,4,1,2090,"Hafnir"
"18590",18590,33600,"Íbúðareign",109.5,1,3,1,340,"Kópavogur: Lindir, Salir"
"18591",18591,55986,"Íbúðareign",162.8,0,3,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"18592",18592,27440,"Íbúðareign",94.9,0,2,1,800,"Mosfellsbær"
"18593",18593,4682,"Íbúðareign",96.2,0,3,2,4100,"Ísafjörður: Eldri byggð"
"18594",18594,43962,"Íbúðareign",130.7,0,4,2,300,"Kópavogur: Vesturbær"
"18595",18595,10600,"Íbúðareign",111.3,0,4,1,2050,"Keflavík"
"18596",18596,41469,"Einbýlishús",119.6,0,3,2,283,"Hvassaleiti"
"18597",18597,35979,"Íbúðareign",109.5,1,2,1,270,"Norðlingaholt"
"18598",18598,22429,"Einbýlishús",113.4,0,3,1,8020,"Hveragerði"
"18599",18599,36873,"Íbúðareign",80.4,1,1,1,550,"Garðabær: Urriðaholt"
"18600",18600,50975,"Einbýlishús",224.2,0,8,2,600,"Hafnarfjörður"
"18601",18601,64721,"Einbýlishús",271.3,0,4,2,640,"Hafnarfjörður - Ásland"
"18602",18602,14000,"Íbúðareign",103.2,0,2,2,6210,"Húsavík"
"18603",18603,46075,"Raðhús",151.1,0,4,3,120,"Grafarvogur: Hamrar, Foldir, Hús"
"18604",18604,19186,"Íbúðareign",103.5,0,2,2,3000,"Akranes"
"18605",18605,39656,"Raðhús",114.1,0,3,1,6010,"Akureyri: Naustahverfi"
"18606",18606,13090,"Íbúðareign",82.2,0,2,1,6040,"Akureyri: Glerárhverfi"
"18607",18607,37509,"Einbýlishús",169.9,0,3,0,6030,"Akureyri: Efri brekka"
"18608",18608,38750,"Raðhús",106.9,0,3,1,6010,"Akureyri: Naustahverfi"
"18609",18609,30955,"Raðhús",105.5,0,3,1,6040,"Akureyri: Glerárhverfi"
"18610",18610,34835,"Íbúðareign",125,0,3,1,600,"Hafnarfjörður"
"18611",18611,64896,"Einbýlishús",246.2,0,6,2,100,"Laugarneshverfi/Vogar"
"18612",18612,25972,"Íbúðareign",80.3,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"18613",18613,24000,"Íbúðareign",71.9,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"18614",18614,26586,"Íbúðareign",79.7,0,2,1,283,"Hvassaleiti"
"18615",18615,48841,"Raðhús",183.2,0,5,1,320,"Kópavogur: Austurbær"
"18616",18616,34046,"Íbúðareign",98.8,0,3,1,340,"Kópavogur: Lindir, Salir"
"18617",18617,51476,"Raðhús",175.7,0,3,2,330,"Kópavogur: Hjallar, Smárar"
"18618",18618,85000,"Einbýlishús",256.6,0,5,3,31,"Miðbær: Suður-Þingholt"
"18619",18619,33231,"Íbúðareign",142,0,3,2,90,"Holt/Tún"
"18620",18620,23779,"Íbúðareign",59,0,1,1,80,"Hlíðar"
"18621",18621,20000,"Íbúðareign",87.1,0,4,1,90,"Holt/Tún"
"18622",18622,31879,"Íbúðareign",61.9,1,1,1,90,"Holt/Tún"
"18623",18623,31151,"Íbúðareign",61.8,1,1,1,90,"Holt/Tún"
"18624",18624,23226,"Raðhús",109.6,0,4,1,2050,"Keflavík"
"18625",18625,26073,"Íbúðareign",88.8,0,2,1,700,"Garðarbær: Álftanes"
"18626",18626,42982,"Parhús",153.2,0,4,1,650,"Hafnarfjörður - Setberg"
"18627",18627,43500,"Íbúðareign",120.7,0,3,1,350,"Kópavogur: Hvörf, Þing"
"18628",18628,51689,"Einbýlishús",157.7,0,4,2,300,"Kópavogur: Vesturbær"
"18629",18629,25825,"Íbúðareign",78.8,0,2,1,300,"Kópavogur: Vesturbær"
"18630",18630,26850,"Íbúðareign",103.8,1,4,1,150,"Seljahverfi"
"18631",18631,39864,"Raðhús",185.9,1,6,2,150,"Seljahverfi"
"18632",18632,37579,"Íbúðareign",120.5,0,4,1,100,"Laugarneshverfi/Vogar"
"18633",18633,28496,"Íbúðareign",61.9,1,1,1,90,"Holt/Tún"
"18634",18634,26316,"Íbúðareign",58,1,1,1,90,"Holt/Tún"
"18635",18635,33948,"Íbúðareign",63.7,1,1,1,90,"Holt/Tún"
"18636",18636,39607,"Íbúðareign",86.3,1,2,1,90,"Holt/Tún"
"18637",18637,35775,"Íbúðareign",70.5,1,1,1,90,"Holt/Tún"
"18638",18638,39641,"Íbúðareign",70.5,1,1,1,90,"Holt/Tún"
"18639",18639,36884,"Íbúðareign",76.2,1,1,1,90,"Holt/Tún"
"18640",18640,46974,"Raðhús",127.4,0,2,2,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"18641",18641,25879,"Íbúðareign",61.6,0,1,1,283,"Hvassaleiti"
"18642",18642,25787,"Íbúðareign",102.5,1,2,1,630,"Hafnarfjörður - Vellir"
"18643",18643,40966,"Raðhús",164.1,0,4,1,680,"Hafnarfjörður - Börð"
"18644",18644,31593,"Íbúðareign",119.1,0,3,1,630,"Hafnarfjörður - Vellir"
"18645",18645,14797,"Einbýlishús",111.7,0,2,1,6110,"Siglufjörður"
"18646",18646,45636,"Íbúðareign",117.8,2,3,1,600,"Hafnarfjörður"
"18647",18647,44803,"Íbúðareign",135,2,3,1,350,"Kópavogur: Hvörf, Þing"
"18648",18648,32442,"Íbúðareign",46.6,0,4,2,340,"Kópavogur: Lindir, Salir"
"18649",18649,37400,"Íbúðareign",119.1,1,3,1,350,"Kópavogur: Hvörf, Þing"
"18650",18650,22982,"Íbúðareign",65.8,0,1,1,840,"Mosfellsbær: Höfðar, Hlíðar"
"18651",18651,34900,"Einbýlishús",137.1,0,4,1,3000,"Akranes"
"18652",18652,22939,"Íbúðareign",147.2,0,5,3,3000,"Akranes"
"18653",18653,20091,"Einbýlishús",105.8,0,2,1,3015,"Hvalfjarðarsvæði"
"18654",18654,33373,"Einbýlishús",143.8,0,4,1,2050,"Keflavík"
"18655",18655,16000,"Íbúðareign",77.6,0,2,1,2050,"Keflavík"
"18656",18656,31824,"Einbýlishús",129,0,4,2,2050,"Keflavík"
"18657",18657,5500,"Íbúðareign",64.6,0,1,1,2040,"Njarðvík"
"18658",18658,23800,"Einbýlishús",124,0,4,1,2050,"Keflavík"
"18659",18659,16000,"Íbúðareign",133.9,0,3,2,2040,"Njarðvík"
"18660",18660,13465,"Íbúðareign",97.5,0,3,1,2050,"Keflavík"
"18661",18661,11000,"Íbúðareign",67.3,0,2,1,2050,"Keflavík"
"18662",18662,22648,"Parhús",91.8,0,2,1,2040,"Njarðvík"
"18663",18663,29259,"Íbúðareign",84.9,1,2,1,680,"Hafnarfjörður - Börð"
"18664",18664,20310,"Íbúðareign",89.3,0,1,2,660,"Hafnarfjörður - Flensborg"
"18665",18665,22666,"Íbúðareign",48.2,0,2,1,11,"Vesturbær: Vestan Bræðraborgarstígs"
"18666",18666,37839,"Íbúðareign",90.8,0,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"18667",18667,30486,"Íbúðareign",100.5,0,3,1,100,"Laugarneshverfi/Vogar"
"18668",18668,34722,"Íbúðareign",89.8,0,1,2,72,"Hagar/Melar vestan Hofsvallagötu"
"18669",18669,30759,"Íbúðareign",69.3,0,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"18670",18670,40267,"Íbúðareign",122.7,0,4,1,280,"Fossvogur"
"18671",18671,24500,"Íbúðareign",89.8,0,2,1,170,"Neðra-Breiðholt"
"18672",18672,46850,"Parhús",127.3,0,3,1,6010,"Akureyri: Naustahverfi"
"18673",18673,19972,"Íbúðareign",106,0,3,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"18674",18674,19065,"Parhús",88.8,0,2,1,7110,"Egilsstaðir"
"18675",18675,18500,"Íbúðareign",103.8,0,3,1,7110,"Egilsstaðir"
"18676",18676,21958,"Íbúðareign",99.5,0,3,1,160,"Hólar, Berg"
"18677",18677,49941,"Íbúðareign",97.2,1,2,1,90,"Holt/Tún"
"18678",18678,27486,"Íbúðareign",73.7,0,2,1,270,"Norðlingaholt"
"18679",18679,46091,"Raðhús",181.5,0,3,2,120,"Grafarvogur: Hamrar, Foldir, Hús"
"18680",18680,46993,"Íbúðareign",177.8,0,3,2,70,"Melar: Að sjó"
"18681",18681,43962,"Raðhús",241.6,0,6,1,150,"Seljahverfi"
"18682",18682,20982,"Íbúðareign",67.5,0,2,1,160,"Hólar, Berg"
"18683",18683,51045,"Íbúðareign",136.1,0,3,1,100,"Laugarneshverfi/Vogar"
"18684",18684,24471,"Einbýlishús",156.3,0,4,2,8010,"Selfoss"
"18685",18685,35910,"Íbúðareign",129.9,1,3,1,351,"Kópavogur: Kórar"
"18686",18686,46926,"Raðhús",187.1,0,5,1,320,"Kópavogur: Austurbær"
"18687",18687,49856,"Íbúðareign",118.8,1,3,1,90,"Holt/Tún"
"18688",18688,15500,"Parhús",101.6,0,3,1,8010,"Selfoss"
"18689",18689,13900,"Íbúðareign",70,0,1,1,2040,"Njarðvík"
"18690",18690,22454,"Íbúðareign",150.7,0,6,1,7210,"Höfn"
"18691",18691,28518,"Íbúðareign",61.8,1,1,1,90,"Holt/Tún"
"18692",18692,29898,"Íbúðareign",61.9,1,1,1,90,"Holt/Tún"
"18693",18693,29401,"Íbúðareign",61.9,1,1,1,90,"Holt/Tún"
"18694",18694,34848,"Íbúðareign",85.3,1,2,1,281,"Réttarholt"
"18695",18695,25500,"Íbúðareign",148.8,0,3,2,6040,"Akureyri: Glerárhverfi"
"18696",18696,33297,"Einbýlishús",228.3,0,6,1,6030,"Akureyri: Efri brekka"
"18697",18697,18291,"Íbúðareign",100,0,2,1,2040,"Njarðvík"
